id,rawContent,date,username,likeCount,retweetCount,replyCount,quoteCount,viewCount,lang,hashtags,url
484904073137635328,RT @IBNLiveSports: World Cup 2014 turning into an intriguing suspense thriller http://t.co/DOVMNTFDG8 #worldscup,2014-07-04T03:38:34+00:00,CNNnews18,1,1,1,,,en,,
484899016811872258,RT @IBNLiveSports: World Cup 2014: Brazil face upbeat Colombia in quarters http://t.co/ooqXSteYwP #worldscup,2014-07-04T03:18:29+00:00,CNNnews18,2,4,1,,,en,,
484898958330712064,'Thrilled' Shakira to perform at Fifa World Cup 2014 closing ceremony http://t.co/WuSBEIOdTj http://t.co/QJdtHcy4hI,2014-07-04T03:18:15+00:00,firstpost,62,54,6,,,en,,
484896249238536192,FIFA World Cup 2014: Matches &amp; predictions for quarterfinals: http://t.co/37Mo7r6Sgl,2014-07-04T03:07:29+00:00,DeccanChronicle,0,0,0,,,en,,
484895846442340352,"RT @IBNLiveSports: World Cup 2014: France, Germany meet in all-Europe quarter-final http://t.co/2wcxHOWWyk #worldscup",2014-07-04T03:05:53+00:00,CNNnews18,2,1,0,,,en,,
484894021152559104,"Brazil vs Colombia, World Cup 2014, Quarters: The match-ups that matter http://t.co/YhgFqH28ah",2014-07-04T02:58:38+00:00,firstpost,2,0,0,,,en,,
484882463647203329,"#Football World Cup 2014: Quarter finals today (Friday): France vs Germany, Brazil vs Colombia http://t.co/W553ByMGkn",2014-07-04T02:12:42+00:00,RadioPakistan,2,2,0,,,en,,
484879442993766400,@Shakira will be performing at the closing ceremonies of the World Cup 2014 next Sunday! #WorldCup2014 - @Iam_Shem http://t.co/blihoc27lH,2014-07-04T02:00:42+00:00,KiSS925,5,6,0,,,en,,
484878206127079425,"FIFA World Cup 2014 | Overpass collapses as Brazil braces for quarters

At least one person died yesterday when... http://t.co/fkxbBxfdif",2014-07-04T01:55:47+00:00,malaysiakini,1,0,0,,,en,,
484877299808886785,"FIFA World Cup 2014: Joga Bonito out, winning matters - The Economic Times http://t.co/SzqOD67reb",2014-07-04T01:52:11+00:00,BoriaMajumdar,0,0,0,,,en,,
484876165040332800,On Soccer: World Cup 2014: France’s Didier Deschamps Prepares for Germany http://t.co/j3fARZn8C8,2014-07-04T01:47:40+00:00,nytimesworld,0,3,1,,,en,,
484865843893764096,"✔ Brazil vs Colombia Live Stream Free, Start Time: Watch World Cup 2014 Quarterfinals Football... http://t.co/sWNtInCeHZ #NewsIglesia",2014-07-04T01:06:40+00:00,NewsIglesia,0,0,0,,,en,,
484865834368512001,"✔ Germany vs France Live Stream Free, Start Time: Watch World Cup 2014 Football Online (ESPN 2 TV... http://t.co/swgAA8uYwV #NewsIglesia",2014-07-04T01:06:37+00:00,NewsIglesia,0,0,0,,,en,,
484852932496879617,@PinnacleSports takes a look at World Cup 2014 quarterfinal betting: Brazil vs. Colombia - http://t.co/00gfHvnWo5,2014-07-04T00:15:21+00:00,Covers,0,0,0,,,en,,
484850066633789440,FIFA World Cup 2014: Cristiano Ronaldo refused to exchange Jersey with Israel players - “I do not exchange my... http://t.co/khVc2zZH4h,2014-07-04T00:03:58+00:00,scott_rickard,1,1,0,,,en,,
484846070761938944,The BBC dropping knowledge! RT @NapoliBlogger: BBC News - World Cup 2014: Why US will conquer world football http://t.co/bJt1xVd6WV,2014-07-03T23:48:05+00:00,Nicks2Cents,2,0,0,,,en,,
484831684127256576,Top 5 Easy World Cup 2014 Football Skills &amp; Tricks To Learn For Beginners: http://t.co/wIPfFVGmbA über @YouTube,2014-07-03T22:50:55+00:00,freekickerz,2,1,0,,,en,,
484830589087154176,"Top 10 strange tattoos at World Cup 2014

3) Nigel de Jong ( Holland )

See full list here! http://t.co/vAWHZcUoSH http://t.co/Vov2qNgTRN",2014-07-03T22:46:34+00:00,OzzieGoalHeaven,87,46,2,,,en,,
484824438202830849,20 best branded Vines and Instagram videos from World Cup 2014 http://t.co/P7DCQHUyH2 via @econsultancy,2014-07-03T22:22:08+00:00,eskimon,2,1,0,,,en,,
484816832138731521,"World Cup 2014 USA vs Belgium with Aaron Kirn 
@AaronKirn http://t.co/Hvkim0NV58 #WorldCup2014",2014-07-03T21:51:54+00:00,AdamCeasar,2,1,0,,,en,,
484815539836321792,World Cup 2014 Report: Backers flock to Belgium following epic USA win &gt; http://t.co/vhyYcutXzj http://t.co/D3MLAInrfC,2014-07-03T21:46:46+00:00,BetfairExchange,0,0,0,,,en,,
484814473950429185,World Cup 2014: Germany players suffering with flu symptoms - http://t.co/zjX1M7UOoM,2014-07-03T21:42:32+00:00,HatefMokhtar,0,0,0,,,en,,
484813611584724993,World Cup 2014: Germany confident their ‘better’ team will beat France http://t.co/HCHNRRn8EK (Photo: Corbis) http://t.co/9mwwjv8MkP,2014-07-03T21:39:07+00:00,guardian_sport,6,7,0,,,en,,
484797698873520128,World Cup 2014: @lukeymoore provides you with a team-by-team guide to the quarter-finalists &gt; http://t.co/g1Wg1ssTcU,2014-07-03T20:35:53+00:00,BetfairExchange,0,1,0,,,en,,
484796246352093184,12 beautiful World Cup 2014 data visualisations http://t.co/C6MQMt99qi http://t.co/rg2BOlHZFl,2014-07-03T20:30:06+00:00,Econsultancy,5,14,1,,,en,,
484790572339974145,World Cup 2014: One killed after bridge collapses onto bus in Brazil host city of Belo Horizonte http://t.co/ddE3iuJlOh,2014-07-03T20:07:34+00:00,MetroUK,1,8,0,,,en,,
484789623064117248,World Cup 2014: The tournament starts now for Messi and Argentina &gt; http://t.co/QDHzimqNsp http://t.co/xj2SoNLnJN,2014-07-03T20:03:47+00:00,BetfairExchange,0,0,1,,,en,,
484787284625981440,FIFA World Cup 2014: Argentina vs. Belgium http://t.co/GMGcTFL1sT,2014-07-03T19:54:30+00:00,TheHypeMagazine,0,1,0,,,en,,
484787136718069760,FIFA World Cup 2014: Netherlands vs. Costa Rica http://t.co/55iIusSJgL,2014-07-03T19:53:54+00:00,TheHypeMagazine,0,1,0,,,en,,
484773131023052800,World Cup 2014: Messi's the golden one &gt; http://t.co/gKlrGHBKR4 http://t.co/NsveU4y3hm,2014-07-03T18:58:15+00:00,BetfairExchange,1,1,0,,,en,,
484771998753910784,"@FIFAcom World Cup 2014 - Brasil, NEVER AGAIN Association joins #SayNoToRacism
#Brasil2014 #worldcup #neveragain http://t.co/vwtGMf2X0l",2014-07-03T18:53:45+00:00,StowNIGDYWIECEJ,3,4,1,,,en,,
484771668997316611,Lionel Messi has created more chances (18) for his team-mates than any other player at World Cup 2014.,2014-07-03T18:52:27+00:00,LMessiStuff,3,0,0,,,en,,
484771469960810497,World Cup 2014: South Korean FA rejects Hong Myung-bo’s resignation http://t.co/vX5g2kGG0t via @guardian,2014-07-03T18:51:39+00:00,Craig_Foster,1,1,0,,,en,,
484770888672608256,#BRA vs #COL Preview | FIFA World Cup 2014: Quarter Finals http://t.co/TTJ5H3Rk3M | By @SyedAli91 http://t.co/6Wn69cZEvM,2014-07-03T18:49:21+00:00,EPLIndex,7,12,2,,,en,,
484770847065120768,#FRA vs #GER Preview | FIFA World Cup 2014: Quarter Finals http://t.co/nId42q5nbv | By @The_Jersey_Fitz http://t.co/5rvbM4dJjX,2014-07-03T18:49:11+00:00,EPLIndex,4,8,1,,,en,,
484763584639930368,20 best branded Vines and Instagram videos from World Cup 2014 http://t.co/xQ9mbSOhZQ,2014-07-03T18:20:19+00:00,heatherAtaylor,2,0,0,,,en,,
484758518135017472,World Cup 2014 diary: Argentina mock Brazil with twirling towels http://t.co/iJIFh5FVO0 (Photo: Getty) http://t.co/RckPX4J7R6,2014-07-03T18:00:11+00:00,guardian_sport,9,7,0,,,en,,
484744355228311552,"RT @IBNLiveSports: World Cup 2014: Sex is good for footballers, at least this time in Brazil http://t.co/UByMBLgRT2 #WorldsCup",2014-07-03T17:03:55+00:00,CNNnews18,1,7,1,,,en,,
484742292176007168,"RT @IBNLiveSports: World Cup 2014: Suarez ban was justice, not exemplary, says FIFA http://t.co/s8IKoLCBFc #WorldsCup",2014-07-03T16:55:43+00:00,CNNnews18,1,4,2,,,en,,
484738911248195584,.@HARDWELL unveils his 30-track World Cup 2014 Spotify playlist http://t.co/sjWFmBo7Gi,2014-07-03T16:42:17+00:00,dancingastro,14,10,0,,,en,,
484737300203831296,Do you know these men? £400 worth of Panini World Cup 2014 stickers stolen from Norwich shop http://t.co/xLL6kaOyi0,2014-07-03T16:35:53+00:00,EDP24,1,7,3,,,en,,
484736559951138816,World Cup 2014 Report: Betfair customers losing patience with Messi-reliant Argentina &gt; http://t.co/J0VjeENebt http://t.co/4UyW6KSkwU,2014-07-03T16:32:56+00:00,BetfairExchange,0,1,0,,,en,,
484736056789860353,"World Cup 2014: Shakira, Wyclef to perform at the closing ceremony: Read More... http://t.co/jkoZzrQdkP",2014-07-03T16:30:56+00:00,AbbTakk,0,0,0,,,en,,
484732789691285504,"World Cup 2014: #GER players suffering with flu symptoms:
http://t.co/CQRC1ae8ZT",2014-07-03T16:17:57+00:00,farayimungazi,2,2,1,,,en,,
484732732694470656,RWC Countdown: Getting To Know Fiona Hayes: As we draw closer to the Women's Rugby World Cup 2014 in France th... http://t.co/8HeJb7dRZM,2014-07-03T16:17:44+00:00,Munsterrugby,12,11,0,,,en,,
484729259223568384,Don't forget: the Grand Final for FIFA Interactive World Cup 2014 is tonight - http://t.co/3bGc0wwRJV http://t.co/o2l3UiFRd4,2014-07-03T16:03:55+00:00,VG247,0,1,0,,,en,,
484729035436871682,Redesigning The World Cup 2014 Brazil. Glad someone got it right. http://t.co/MEHLV1sRHE http://t.co/MEHLV1sRHE http://t.co/j31WbNkN6L,2014-07-03T16:03:02+00:00,DesignTimes,7,3,1,,,en,,
484727785609379840,"World Cup 2014: Algeria to donate $9m World Cup prize money to people of Gaza, because ‘they need it more than us’ http://t.co/z5CUNxK2d8",2014-07-03T15:58:04+00:00,MikePrysner,4,14,1,,,en,,
484721493461315584,World Cup 2014 11am Bulletin: Return of the supersub http://t.co/2z5fBhHXn0,2014-07-03T15:33:04+00:00,BetfairExchange,0,0,0,,,en,,
484720705536544768,20 best branded Vines and Instagram videos from World Cup 2014 http://t.co/RHb9Ww3AWd,2014-07-03T15:29:56+00:00,Econsultancy,5,7,1,,,en,,
484720363067432961,PHOTOS: Surprise performers of World Cup 2014 http://t.co/Xh7k15jJyJ http://t.co/0ZvK8kpiKz http://t.co/TiS2FPe0wH,2014-07-03T15:28:34+00:00,FabTrivia,1,0,0,,,en,,
484719305028669440,RT @IBNLiveSports: World Cup 2014: Scolari 'like a dad' to players in Brazil team http://t.co/XCJ1BTUpC2 #WorldsCup,2014-07-03T15:24:22+00:00,CNNnews18,0,1,0,,,en,,
484718927877275648,#FOOTBALL World Cup 2014 warrior: meet the woman fighting for equality on the football pitches of Brazil @Telegraph http://t.co/2nWSjDn8A3,2014-07-03T15:22:52+00:00,WSNet,1,4,0,,,en,,
484718248940666880,PHOTOS: Surprise performers of World Cup 2014 http://t.co/7DVpKOMFiV http://t.co/c24Z91jtTm,2014-07-03T15:20:10+00:00,timesofindia,16,26,3,,,en,,
484718117977739265,World Cup 2014: Jurgen Klinsmann and U.S. Soccer Make Slow Progress http://t.co/ltsLrBvyTM Can he really lead &amp; can he coach -Talk is cheap!,2014-07-03T15:19:39+00:00,coachgambetta,1,1,0,,,en,,
484716547513266177,"WORLD CUP 2014: @GuillemBalague blogs on weepy #BRA, Jurgen “Kevin Keegan” Klinsmann, and under pressure #GER: http://t.co/BLKW8DKr5U",2014-07-03T15:13:25+00:00,SkySportsPL,34,19,0,,,en,,
484715886532521986,"RT @IBNLiveSports: World Cup 2014: Seven German players have mild cases of flu, says Loew http://t.co/fWnursnDGe #Brazil2014 #WorldsCup",2014-07-03T15:10:47+00:00,CNNnews18,0,2,1,,,en,,
484715706517581825,"World Cup 2014: No evidence of match-fixing, says FIFA: Read More... http://t.co/Td9j1Gx2rr",2014-07-03T15:10:04+00:00,AbbTakk,0,0,0,,,en,,
484715464313282560,World Cup 2014:Don’t blame Messi if Argentina fail:Maradona: Read More... http://t.co/skk2VuSwHd,2014-07-03T15:09:06+00:00,AbbTakk,0,0,0,,,en,,
484710697625190400,"Number 10 is the last fact for today's session related to World Cup 2014, fellas. Have you heard about those facts before? :D",2014-07-03T14:50:10+00:00,EnglishTips4U,1,0,0,,,en,,
484706512364109825,.@OficialGio: Has a better shot accuracy (83.3%) than any other player to attempt 5+ shots in World Cup 2014 #mex,2014-07-03T14:33:32+00:00,WhoScored,4,15,1,,,en,,
484706477983027201,"FIFA World Cup 2014: Seven German players have mild cases of flu, coach Joachim Loew says http://t.co/0s1rPs874r",2014-07-03T14:33:24+00:00,dna,0,4,0,,,en,,
484706087351099392,@Nike continues to make a splash with themes via the World Cup 2014. Take a look at the new  Nike Sportswear “Tro... http://t.co/FGiymDo9qA,2014-07-03T14:31:51+00:00,kicksonfire,23,6,1,,,en,,
484701843277492224,World Cup 2014: parting shots from angry players and coaches http://t.co/D8Jugk1HGP @Guardian_sport,2014-07-03T14:14:59+00:00,guardian,4,10,0,,,en,,
484701575747604480,"World Cup 2014: Algeria to donate $9m World Cup prize money to people of Gaza, because ‘they need it more than us’ http://t.co/jZNeDoY5LP",2014-07-03T14:13:55+00:00,yelayat,2,1,0,,,en,,
484701265222332416,“Redesigning The World Cup 2014 Brazil” by @GuusterBeek https://t.co/A6T2VvFG6Q,2014-07-03T14:12:41+00:00,alemsah,0,1,0,,,en,,
484701048104169473,Largo pero 😳😳😳 Increíble ⚽️🏃👏 Remi Gaillard Makes A Trick Shot For Every Team On World Cup 2014 http://t.co/hymzjV9MgL via @MemeCenter,2014-07-03T14:11:49+00:00,saintsacional,3,3,0,,,en,,
484700890671353856,Univision Adds More Former Fútbol Stars to its Unique Coverage of World Cup 2014 Quarter Finals http://t.co/0x50vFn6nR,2014-07-03T14:11:12+00:00,GrowWithTU,2,2,0,,,en,,
484700655219933184,5. The official mascot of World Cup 2014 in Brazil is Fuleco the Armadillo. http://t.co/Yle03nWecX #EngKnowledge,2014-07-03T14:10:16+00:00,EnglishTips4U,2,1,0,,,en,,
484699447218425856,"Those are some facts about the official match ball of World Cup 2014, fellas. Now, let's continue to the official mascot of it. :)",2014-07-03T14:05:28+00:00,EnglishTips4U,0,1,0,,,en,,
484695054938681344,The team at Paddy Power picked our 13 top moments from the World Cup 2014 so far #BrazilNuts http://t.co/CwpsdSi3Sp,2014-07-03T13:48:00+00:00,paddypower,1,0,1,,,en,,
484694424371224577,Univision Adds More Former Fútbol Stars to its Unique Coverage of World Cup 2014 Quarter Finals http://t.co/L876GyBsJe,2014-07-03T13:45:30+00:00,TVbytheNumbers,3,2,0,,,en,,
484694378301382656,2. Brazuca is the name of official match ball of World Cup 2014. http://t.co/DqqJ9J95ZX #EngKnowledge,2014-07-03T13:45:19+00:00,EnglishTips4U,0,2,0,,,en,,
484694248944836608,Video: Neymar greet a child in Brazil Training | World Cup 2014: http://t.co/dpnDj7da1q [to @barcastuff],2014-07-03T13:44:48+00:00,styxcipher,2,5,0,,,en,,
484694175493791745,"Fifa World Cup 2014 
Brazil vs Columbia
France vs Germany

Argentina vs Belgium 
Holland vs Costa Rica 
Guess who win matches",2014-07-03T13:44:31+00:00,vinayatvak,1,0,0,,,en,,
484692688248524800,1. The World Cup 2014 is the 5th time the tournament has been held in a South American nation. #EngKnowledge,2014-07-03T13:38:36+00:00,EnglishTips4U,1,2,0,,,en,,
484690853412483073,"Why I ask you those question, fellas? Because today's session is related to World Cup 2014. I'm going to share some facts about it. :)",2014-07-03T13:31:19+00:00,EnglishTips4U,0,1,0,,,en,,
484689617493696512,Lionel Messi: Has made more key passes (18) than any other player in World Cup 2014 #arg,2014-07-03T13:26:24+00:00,WhoScored,37,92,1,,,en,,
484689081322831873,"Shakira, Santana to perform at Fifa World Cup 2014 closing ceremony: http://t.co/DMCMRUIqX8

#FootballWithCoke #OpenHappiness",2014-07-03T13:24:16+00:00,annachaukanna,0,0,1,,,en,,
484689068991582208,World Cup 2014: parting shots from angry players and coaches | Gregg Bakowski: From Fabio Cape... http://t.co/6eOl8tGIEt #Sports Comment,2014-07-03T13:24:13+00:00,NigeriaDaiily,0,0,0,,,en,,
484688080545513472,"World Cup 2014: With the US out, will you keep watching? http://t.co/KT1OpJiA0Y",2014-07-03T13:20:18+00:00,PennLive,0,0,0,,,en,,
484687291341082624,Who are you rooting for in this quarter final of World Cup 2014? Is your team still in the game? :p,2014-07-03T13:17:09+00:00,EnglishTips4U,1,2,5,,,en,,
484684857453207552,"RT @IBNLiveSports: World Cup 2014: No evidence of match-fixing, says FIFA http://t.co/QBDc6uFCDJ #Brazil2014 #WorldsCup",2014-07-03T13:07:29+00:00,CNNnews18,1,0,0,,,en,,
484684275967856640,Redesigning The World Cup 2014 Brazil — Medium http://t.co/sphhPOweXR,2014-07-03T13:05:11+00:00,fabriciot,2,2,0,,,en,,
484683615540756480,World Cup 2014 @fantasyiteam Matchday 4 Round Up http://t.co/1XvRLmpGNj #ffscomm,2014-07-03T13:02:33+00:00,FFScout,1,1,0,,,en,,
484683408665104386,"RT @IBNLiveSports: World Cup 2014: Shakira, Wyclef to perform at the closing ceremony http://t.co/gbBJ8bOxKa #WorldsCup",2014-07-03T13:01:44+00:00,CNNnews18,3,1,1,,,en,,
484681389611024384,"RT @IBNLiveSports: World Cup 2014: Don't blame Messi if Argentina fail, says Maradona http://t.co/Cqsgc7thHi #Brazil2014 #WorldsCup",2014-07-03T12:53:42+00:00,CNNnews18,0,4,3,,,en,,
484678955450916864,World Cup 2014 Report: Backers flock to Belgium following epic USA win http://t.co/l3VdJqD36T,2014-07-03T12:44:02+00:00,BetfairExchange,0,3,0,,,en,,
484677998541426689,World Cup 2014 - Top 5 Goals #FootballwithCoke https://t.co/eVeCIsD4yu,2014-07-03T12:40:14+00:00,anujprajapati11,0,0,0,,,en,,
484675165343993857,.@Pirlo_official: Has played more accurate throughballs (4) than any other player in World Cup 2014 #ita,2014-07-03T12:28:58+00:00,WhoScored,19,42,1,,,en,,
484674513599078400,"RT Lionel Messi Fans 
All 4 Goals in World Cup 2014 Group Stage #FOOTBALLWITHCOKE @CocaCola 
http://t.co/UshV58EH6Z",2014-07-03T12:26:23+00:00,anujprajapati11,1,1,0,,,en,,
484674420003594240,World Cup 2014: It's coming down to #SouthAmerica vs. #Europe   http://t.co/SFqrnRN0AX http://t.co/RayJheitYS,2014-07-03T12:26:01+00:00,365Scores,2,1,0,,,en,,
484672209214910464,World Cup 2014 quarter-finals: live webchat with Barney Ronay in Brazil: Barney will be online... http://t.co/msKj0dLxDi #Sports Comment,2014-07-03T12:17:14+00:00,NigeriaDaiily,0,0,0,,,en,,
484670746518503425,RT @IBNLiveSports: World Cup 2014: USA goalie Tim Howard for US Secretary of Defence http://t.co/QPgLzIMKBg #WorldsCup,2014-07-03T12:11:25+00:00,CNNnews18,4,3,1,,,en,,
484669770952761345,#algeria World Cup 2014: Algeria to donate $9m World Cup prize money to people of ... - The In... http://t.co/WywjgAACKa via google news,2014-07-03T12:07:32+00:00,dzonline,1,1,0,,,en,,
484667901601775617,"Quarter final world cup 2014 
Interesting Mode
 #FOOTBALLWITHCOKE http://t.co/Bctx6SKJy2",2014-07-03T12:00:07+00:00,anujprajapati11,2,1,0,,,en,,
484664598469963777,"World Cup 2014: Algeria to donate $9m World Cup prize money to people of Gaza, because ‘they need it more than us’ http://t.co/QeASHUJxHz",2014-07-03T11:46:59+00:00,puzkas,2,14,0,,,en,,
484664370115665920,World Cup 2014 quarter-finals: live webchat with Barney Ronay in Brazil http://t.co/Rlf4LGIyUX,2014-07-03T11:46:05+00:00,GuardianAus,1,0,0,,,en,,
484663554646503424,The Independent - World Cup 2014: GOOOOOOAL! But which country wins award 4 celebrating goal the loudest...MEXICO! - http://t.co/uBfHJ39O0n,2014-07-03T11:42:50+00:00,TheMexLondoner,3,4,0,,,en,,
484661443917131777,World Cup 2014 Quarter-finals: Brazil Vs Colombia Tomorrow At 9pm:  Brazil -  Colombia1. JEFFERSON(GK) - OSPIN... http://t.co/gEqsBubGBJ,2014-07-03T11:34:27+00:00,nairaland,0,1,0,,,en,,
484656938542583808,World Cup 2014: Facts &amp; figures from Round of 16 #FOOTBALLWITHCOKE Read more at: http://t.co/nyjDEvUbWB http://t.co/Ay3qwlu8Vj,2014-07-03T11:16:33+00:00,anujprajapati11,1,1,0,,,en,,
484656197291634688,"FIFA World Cup 2014: Quarter-finals' Teams, Schedule, Times  
#FOOTBALLWITHCOKE
Read more at: http://t.co/Rn8fMkDra3",2014-07-03T11:13:36+00:00,anujprajapati11,1,2,0,,,en,,
484655855313223680,#fifa world cup 2014 cant wait for tomorrows both the matches #brazilvscolombia  #FrancevsGermany,2014-07-03T11:12:15+00:00,_muzzii7_,3,0,0,,,en,,
484653954320842752,James Rodriguez Vs. Neymar? Two Of The Best Young Soccer Players Meet In World Cup 2014 Quarterfinals http://t.co/hHo87qIH6k,2014-07-03T11:04:41+00:00,FernanMartinez,1,1,0,,,en,,
484651700872302592,"Tomorrow!
 
World Cup 2014 - Quarter Finals: FRANCE vs GERMANY.
 
Friday, 04 July 2014, 11:00 PM.… http://t.co/sI4j4W43D9",2014-07-03T10:55:44+00:00,CentralParkMall,2,0,0,,,en,,
484646227133218817,"Funniest Moments at FIFA World cup 2014 #FOOTBALLWITHCOKE
https://t.co/qPKlQpPlzl",2014-07-03T10:33:59+00:00,anujprajapati11,0,1,0,,,en,,
484645426163769345,"Tomorrow!
 
World Cup 2014 - Quarter Finals: FRANCE vs GERMANY.
 
Friday, 04 July 2014,… (at Central Park) [pic] — https://t.co/PpvpTMClnG",2014-07-03T10:30:48+00:00,CentralParkMall,4,2,0,,,en,,
484643295537033217,Fifa World Cup 2014: Psychologist helps tearful Brazil http://t.co/4iF84z0idn,2014-07-03T10:22:20+00:00,Emirates247,1,0,0,,,en,,
484642505049116674,World Cup 2014 11am Bulletin: Messi's the golden one http://t.co/dWRGmXItdK,2014-07-03T10:19:12+00:00,BetfairExchange,1,0,0,,,en,,
484635970092818432,"World Cup 2014 has been a boulevard of broken goalkeepers, writes @TheFalseNo9  #WorldCup http://t.co/KRJSLd9EvU http://t.co/TF1c3AakVE",2014-07-03T09:53:14+00:00,FirstpostSports,3,2,0,,,en,,
484632692232056832,"World Cup 2014: Belgium tie sharpens Messi-Maradona focus

READ: http://t.co/IpVKweu5Mn

#worldscup #Messi",2014-07-03T09:40:12+00:00,CNNnews18,1,2,0,,,en,,
484630991777320960,Cristiano Ronaldo: Has averaged fewer touches per shot (7.4) than any other player to attempt 10+ shots in World Cup 2014 #por,2014-07-03T09:33:27+00:00,WhoScored,8,26,1,,,en,,
484630428158918657,"Lionel Messi in World Cup 2014:

4 matches 
4 man of the matches 

#ARG http://t.co/cjcbexM5Ar",2014-07-03T09:31:12+00:00,Footballtweet,53,64,7,,,en,,
484630176983445504,World Cup 2014: Germany facing flu scare before France quarter-final http://t.co/v3HYfu8UFP @guardian_sport,2014-07-03T09:30:12+00:00,guardian,6,19,2,,,en,,
484625561860710400,Roundup: World Cup 2014: Jurgen Klinsmann Plans for the United States’ Next Step http://t.co/TS7OBDGPtY,2014-07-03T09:11:52+00:00,nytimes,46,28,4,,,en,,
484624389476868096,World Cup 2014: @lukeymoore provides you with a team-by-team guide to the quarter-finalists http://t.co/jgCeS437UB,2014-07-03T09:07:12+00:00,BetfairExchange,3,2,0,,,en,,
484620564682653696,RT @IBNLiveSports: World Cup 2014: Brazil summon psychologist to handle nerves http://t.co/hlAusAFf3K #worldscup,2014-07-03T08:52:01+00:00,CNNnews18,2,2,1,,,en,,
484619005265596418,"RT @IBNLiveSports: World Cup 2014: Germany's Mats Hummels, Lukas Podolski fit to face France http://t.co/ES8vDEJxeo #worldscup",2014-07-03T08:45:49+00:00,CNNnews18,0,1,0,,,en,,
484615448190017536,World Cup 2014: Barack Obama congratulates US team in White House phone call - video http://t.co/wEcNckCPvX,2014-07-03T08:31:41+00:00,GuardianUS,1,3,0,,,en,,
484613793905795072,World Cup 2014: excitement still high but where have all the goals gone? | Barry Glendenning: ... http://t.co/zKFc5zCLjl #Sports Comment,2014-07-03T08:25:06+00:00,NigeriaDaiily,0,0,0,,,en,,
484612123318710272,VIDEO - World Cup 2014 - Neymar Practices Stutter Penalty In Brazil Training = http://t.co/Tjr9cN8aBT,2014-07-03T08:18:28+00:00,BeanymanSports,2,1,0,,,en,,
484603710493175808,"World Cup 2014: Lionel Messi not worried by Argentina's form in Brazil 
 http://t.co/FrjLQD5XBe",2014-07-03T07:45:02+00:00,nottm_post,1,0,0,,,en,,
484599242783064064,"In Celebration of FIFA WORLD CUP 2014.
Let's join the crowd and watch the games at our Participants… [pic] — https://t.co/1fXeRxjWEV",2014-07-03T07:27:17+00:00,CentralParkMall,1,0,0,,,en,,
484593473715470336,"World Cup 2014: Difficult to predict but Germany, Netherlands look sure-shot semi-finalists

http://t.co/JaiG9UqkcF

#WorldsCup #Brazil 2014",2014-07-03T07:04:22+00:00,CNNnews18,3,7,3,,,en,,
484585407255154689,#FRA vs #GER Preview | FIFA World Cup 2014: Quarter Finals http://t.co/nId42q5nbv | By @The_Jersey_Fitz | http://t.co/5rvbM4dJjX,2014-07-03T06:32:18+00:00,EPLIndex,18,44,5,,,en,,
484585263394349056,"Quarter finals round of football world cup 2014 begins from Friday.  first match, France vs Germany second match, Brazil Vs Colombia.",2014-07-03T06:31:44+00:00,PTVSp0rts,0,4,0,,,en,,
484585114467581952,#BRA vs #COL Preview | FIFA World Cup 2014: Quarter Finals http://t.co/TTJ5H3Rk3M | By @SyedAli91 | http://t.co/6Wn69cZEvM,2014-07-03T06:31:09+00:00,EPLIndex,7,8,0,,,en,,
484581137646252032,RT @IBNLiveSports: World Cup 2014: Belgium tie sharpens Messi-Maradona focus http://t.co/V6RaHWh5s9 #worldscup,2014-07-03T06:15:20+00:00,CNNnews18,1,0,0,,,en,,
484580702001045504,World Cup 2014: day 22 – live! http://t.co/SO8yCYA70K,2014-07-03T06:13:37+00:00,GuardianAus,0,0,0,,,en,,
484577179477352448,RT @IBNLiveSports: World Cup 2014: Sakho says France players have 'rage' inside them http://t.co/dKXn8L1rgQ #worldscup,2014-07-03T05:59:37+00:00,CNNnews18,1,0,2,,,en,,
484572284116422656,PES 2014 FIFA World Cup 2014 Real ScoreBoard http://t.co/oVgkKOV48f,2014-07-03T05:40:10+00:00,virtualballers,4,23,1,,,en,,
484570092458356736,RT @IBNLiveSports: World Cup 2014: Loew's Germany face acid test against old rivals France http://t.co/sj4JT0v49C #worldscup,2014-07-03T05:31:27+00:00,CNNnews18,1,0,3,,,en,,
484566578705338368,I liked a @YouTube video from @rifleknights http://t.co/SGqo15Go7N COD Ghosts Bankshot FIFA World Cup 2014 Style | RifleKnights,2014-07-03T05:17:29+00:00,Joltzdude139,0,0,0,,,en,,
484562874170224640,RT @IBNLiveSports: World Cup 2014: An unfamiliar face of Colombia beams at Brazil http://t.co/7osBZSW3hw #worldscup,2014-07-03T05:02:46+00:00,CNNnews18,0,1,1,,,en,,
484550167450775552,Fifa World Cup 2014 Brazil: Colombia bans foam to avoid 'close shaves' http://t.co/dvQIWnSg9n,2014-07-03T04:12:17+00:00,Emirates247,0,0,0,,,en,,
484549926278660096,"Wearables and big data get bigger playing field at FIFA World Cup 2014 The 2014 FIFA World Cup, perhaps .. http://t.co/nYFM10iVYk",2014-07-03T04:11:19+00:00,ezest,3,27,0,,,en,,
484543847116980224,FIFA World Cup 2014: Sepp Blatter Hails Tournament as a Success http://t.co/bxhLYfFjkj,2014-07-03T03:47:10+00:00,Sports_NDTV,0,1,0,,,en,,
